ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
65;1;EGGO N - T-shirt z nadrukiem - thyme;T-shirty i koszulki polo;64;1;58;1;;0;2022-12-20;2022-12-24;;;;Pepe Jeans;;;;;;;;0,66;;;10;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, nie wybielać<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: PE122O0F6-N13<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/752afcbb75484982b017a0441d2d50ca/58731cc7d3234f0582945ab42b69c362.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
66;1;T-shirt z nadrukiem - blau;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-20;2022-12-24;;;;Mustang;;;;;;;;0,83;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: MU322O0GG-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/196bca32f8b84bc4b0ee4e8d8b4d0688/d79ce272fa484c1f91543cf54eb736a3.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
67;1;JJEBASIC - Koszulka polo - black;T-shirty i koszulki polo;65;1;59;1;;0;2022-12-20;2022-12-24;;;;Jack & Jones;;;;;;;;0,58;;;7;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Polo<br />Wzór: Kolor jednolity<br />Numer produktu: JA222P04R-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 74 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d827487b5fc734c69450369f52f34e31/7706b65836f64065927ae3fd12f344bc.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
68;1;CREWNECK - T-shirt z nadrukiem - red;T-shirty i koszulki polo;62;1;56;1;;0;2022-12-20;2022-12-24;;;;Champion;;;;;;;;0,12;;;5;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: C7642D09Y-G11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 69 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/39e3ab2595a2405eac3571f756eaea4c/598c2fdac3044f3692fb4c0433fe1ba0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
69;1;Bluzka z długim rękawem - black;T-shirty i koszulki polo;154;1;140;1;;0;2022-12-20;2022-12-24;;;;Lacoste;;;;;;;;0,87;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: LA222O008-Q11<br /><br /><b>Rozmiar i krój</b><br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 73 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a99d54e0791d3720af591f2ce1047302/b147e203fc5c4fdf82f31695aac41f3b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
70;1;TEE - T-shirt z nadrukiem - bright ochre;T-shirty i koszulki polo;48;1;44;1;;0;2022-12-20;2022-12-24;;;;Reebok;;;;;;;;0,83;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% poliester<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: RE542D165-E11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/86b2bc5fdaae4a848651b7c658e29cc9/5acbe80062594a66afc814c07ac1d4bd.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
71;1;T-shirt z nadrukiem - black/blue;T-shirty i koszulki polo;40;1;36;1;;0;2022-12-20;2022-12-24;;;;274;;;;;;;;0,060000000000000005;;;16;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: 27022O01I-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 76 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5ecaecf33eed4bb68656c038d78dfd4a/64635ecd5c014abe88bb47cb3092fa78.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
72;1;SLIM  - Koszulka polo - black;T-shirty i koszulki polo;207;1;188;1;;0;2022-12-20;2022-12-24;;;;Tommy Hilfiger;;;;;;;;0,23;;;27;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 96% bawełna, 4% elastan<br />Struktura/rodzaj materiału: Pika<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Polo<br />Wzór: Kolor jednolity<br />Numer produktu: TO122P0A3-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d126c9b73b5940e3b19cc4d11238540e/1bd7897b5d2346548249361914f2bb36.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
73;1;BASIC SMALL LOGO - T-shirt basic - dark oliv;T-shirty i koszulki polo;62;1;56;1;;0;2022-12-20;2022-12-24;;;;Alpha Industries;;;;;;;;0,8200000000000001;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: AL522O017-N11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b24aaefad3334a18af26e944bca16cd0/df87ae1e9e7647a191d27a4fdcec508b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
74;1;Koszulka polo - dark blue;T-shirty i koszulki polo;41;1;37;1;;0;2022-12-20;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,99;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Pika<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Polo<br />Wzór: Kolor jednolity<br />Numer produktu: WOS22P007-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/336f9545f66f49c9a356aaf1453570cb/f91de7e426e34bdcab7ad5ff4cb4634d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
75;1;ORIGINAL SLIM FIT - Bluzka z długim rękawem - classic white;T-shirty i koszulki polo;121;1;110;1;;0;2022-12-20;2022-12-24;;;;Tommy Jeans;;;;;;;;0,25;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Przezroczystość: Lekki<br />Wzór: Kolor jednolity<br />Numer produktu: TOB22O01B-A11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 69 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/66e698315f354047ac8cdf43373a6a6a/4fd7c1c223af443e9e265399803feb0e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
76;1;CAMO - T-shirt z nadrukiem - black/khaki;T-shirty i koszulki polo;64;1;58;1;;0;2022-12-20;2022-12-24;;;;Under Armour;;;;;;;;0,93;;;14;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 60% bawełna, 40% poliester<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C, nie prasować<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Wzory militarne<br />Numer produktu: UN242D0OQ-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Dopasowany<br />Długość: Długa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 72 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cdc8ba6b2ebd3201ad40d9800ff6eb1b/80e3eaabcf2345b88a65cda9ec92dacf.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
77;1;SS VARSITY - T-shirt z nadrukiem - esmeralda;T-shirty i koszulki polo;48;1;44;1;;0;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,33;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Szczegóły: Haft<br />Numer produktu: LE422O07I-M11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/751553e468704be3b98b776fd9152724/41b977656c9f46f2bef52c96e5155f78.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
78;1;Koszulka polo - black;T-shirty i koszulki polo;42;1;38;1;;0;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,36;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Pika<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Polo<br />Wzór: Kolor jednolity<br />Numer produktu: PI922P03N-Q11<br /><br /><b>Rozmiar i krój</b><br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 73 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bad64684896e36ce9db7953634461e38/e404807e1e204940957c687903f2c960.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
79;1;ORIGINAL TEE - Bluzka z długim rękawem - dress blues;T-shirty i koszulki polo;113;1;103;1;;0;2022-12-20;2022-12-24;;;;Levi's®;;;;;;;;0,73;;;18;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: LE222O03L-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 73 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/50a9914456bf3eb99deb9a99d47220fe/d961ea700f804078a142429290689d06.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
80;1;3 PACK - T-shirt basic - blue/white/grey;T-shirty i koszulki polo;146;1;132;1;;0;2022-12-20;2022-12-24;;;;Abercrombie & Fitch;;;;;;;;0,51;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Melanż<br />Numer produktu: A0F22O02Y-K13<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 71 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/316497e7f2f2404fbf341a4c08ae3f8a/4c6e5100002d414398e5a06c50b06403.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
81;1;ORIGINAL V NECK - T-shirt basic - dress blues;T-shirty i koszulki polo;80;1;73;1;;0;2022-12-20;2022-12-24;;;;Levi's®;;;;;;;;0,35000000000000003;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Serek<br />Wzór: Kolor jednolity<br />Numer produktu: LE222O05K-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d0fa0f9da0823e4facbabe3e0e622479/7a2b523ff1fe4081b2fc843e6864c61a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
82;1;POCKET TEE - T-shirt z nadrukiem - faded black;T-shirty i koszulki polo;73;1;67;1;;0;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,24000000000000002;;;21;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: WR122O06Q-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8e582c6cea2c4b589e6fe9925f740ae7/7aec6606c6ad4bd2aeb142bc010bdf50.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
83;1;WOR LS COMP TEE - T-shirt z nadrukiem - night black;T-shirty i koszulki polo;113;1;103;1;;0;2022-12-20;2022-12-24;;;;Reebok;;;;;;;;0,74;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 84% poliester, 16% elastan<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: RE542I00K-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Dopasowany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/2b832c647bd74ee6a46f50222f4fc039/afcb36c5aa9f4d7d9f57d1e18f6383ef.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
84;1;MONOLOGO 2 PACK - T-shirt basic -  black/bright white;T-shirty i koszulki polo;111;1;101;1;;0;2022-12-20;2022-12-24;;;;Calvin Klein Jeans;;;;;;;;0,23;;;22;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: C1822O0DJ-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Dopasowany<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 69 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/89dbc67422df4f0087c66d21aded55dd/482817cc918545ecb71885f1c7274548.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
85;1;LOGO TEE UNISEX - T-shirt z nadrukiem - off white;T-shirty i koszulki polo;58;1;52;1;;0;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,8200000000000001;;;29;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Przezroczystość: Lekki<br />Wzór: Nadruk<br />Numer produktu: WR1210009-A11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/09b4d551bb624193afa04bbf89e087d4/68a4b06db3e242d69af2aa4a5090c414.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
86;1;FRAME LOGO  - T-shirt z nadrukiem - black;T-shirty i koszulki polo;80;1;73;1;;0;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,42;;;13;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: WR122O06T-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/698dd09f65d440a1af3ba35738805371/f12905fd8051499cb8f09a4bce562779.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
87;1;SIGN OFF - Bluzka z długim rękawem - black;T-shirty i koszulki polo;97;1;88;1;;0;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,49;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: WR122O06V-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/58284ecb9fee4006bab623341aef0a3b/6a33d19043cf49618db5dd1601d3adcc.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
88;1;Koszulka polo - dark blue;T-shirty i koszulki polo;48;1;44;1;;0;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,48;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Pika<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Polo<br />Wzór: Kolor jednolity<br />Numer produktu: PI922P03E-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 71 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/14db5acfde004c0c892839a38d4d7912/c64c994cf2f643e7b502d4920be6888c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
89;1;LEFT CHEST LOGO TEE - T-shirt basic - burgundy;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-20;2022-12-24;;;;Vans;;;;;;;;0,44;;;25;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: VA222O03F-G13<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/4a3509e319d74ebca1dab4732c1fa2e0/b3fe68e2ebd6480a8497add1f425a305.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
90;1;MIT MAOKRAGEN - Koszulka polo - light blue;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-20;2022-12-24;;;;Massimo Dutti;;;;;;;;0,49;;;11;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk stójkowy<br />Wzór: Kolor jednolity<br />Numer produktu: M3I22O05H-K12<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/48a80169e3464f33a45094c4bd69313b/0692d85e2ded4a7aaaa5af23d4aa6e71.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
91;1;CAMOUFLAGE PRINT - T-shirt z nadrukiem - orange;T-shirty i koszulki polo;122;1;111;1;;0;2022-12-20;2022-12-24;;;;Guess;;;;;;;;0,98;;;28;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dżersej<br />Wskazówki pielęgnacyjne: Pranie ręczne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Wzory militarne<br />Numer produktu: GU122O0ZE-T11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Krótki rękaw<br />Cała długość: 71.1 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/126b223c551f491ea2cd62eb88bd596c/ad0a2434c298476ca9c051ad2e90b0e4.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
