ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
140;1;POPLIN - Koszula - hellblau;Koszule;175;1;159;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,35;;;9;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W paski<br />Szczegóły: Rząd guzików<br />Numer produktu: US222D01Q-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a8c4cea4cb6642b99b48b645da85a122/6d1a8157cdcd459a9c1b1d5193343262.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
141;1;CALYPSO FLEX  - Koszula - white;Koszule;210;1;191;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,77;;;4;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 76% bawełna, 21% nylon, 3% elastan<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Szczegóły: Haft<br />Numer produktu: US222D00Z-A11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6fa1ad2594e8460da9c89f73f5578284/f68b393817764b0eb24d9bef142c884c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
142;1;WYSZCZUPLONA - Koszula - red;Koszule;57;1;52;1;;25;2022-12-20;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,96;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: WOS22D033-G11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c67700396977404cacf104125be3f7ef/4cdc5d08d4df4138872b004600daabd9.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
143;1;EMANUEL - Koszula - dark sapphire;Koszule;210;1;191;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,35;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 76% bawełna, 21% nylon, 3% elastan<br /><br /><b>Szczegóły produktu</b><br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: US222D01K-K12<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/699eb664d63c4913be2b1a4cb60ed840/96fa5116d322417482ab441e9effef7a.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
144;1;ARMIN - Koszula - crockery;Koszule;182;1;165;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,62;;;28;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Wzór: Kolor jednolity<br />Numer produktu: US222D00F-B11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/728e82f221f1472b85035eeefd478b25/65da3b54bd384c039b8492e982730bcd.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
145;1;LONG SLEEVE - Koszula - lafayette blue;Koszule;328;1;299;1;;25;2022-12-20;2022-12-24;;;;Polo Ralph Lauren Big & Tall;;;;;;;;0,35;;;25;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 91% bawełna, 9% elastan<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, czyszczenie chemiczne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Szczegóły: Haft<br />Numer produktu: P6222D01M-K12<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 190 cm wzrostu i nosi rozmiar 3XL<br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 84 cm w rozmiarze 3XL<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cbace70bee4245c7a6cdb09679d254e6/4e613808adb64f2ea87666d63cfe8f5a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
146;1;KLASYCZNA - Koszula - blue;Koszule;81;1;74;1;;25;2022-12-20;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,74;;;24;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: Nadruk<br />Numer produktu: WOS22D08F-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/690056a7c2b947e7a1a6f0d81b0b0bbf/90318dd7b62e4b5f9a339300e391214d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
147;1;LANGARM - Koszula - navy;Koszule;191;1;174;1;;25;2022-12-20;2022-12-24;;;;Sir Raymond Tailor;;;;;;;;0,83;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 85% bawełna, 15% poliester<br />Struktura/rodzaj materiału: Pika<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: SIC22D039-K13<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 75 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c2fcbe3f2dfa4fdf93fe5936e236c2f0/fb60ed59f6ba4cd9af761f4c7ca58e40.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
148;1;1 POCKET - Koszula - old rose;Koszule;142;1;129;1;;25;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,45;;;11;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: WR122D087-G11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 76 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ec413e416f2f4333bc9d0008c027a337/cdf6e70c595145719099626b95b9f40f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
149;1;EMANUEL - Koszula - light blue;Koszule;210;1;191;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,53;;;21;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 76% bawełna, 21% nylon, 3% elastan<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: US222D01K-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e130535a4c0846889160283727c28185/c4e321dcb37e466cb8760599e0ee0ca9.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
150;1;JJEGINGHAM - Koszula - dusty olive;Koszule;113;1;103;1;;25;2022-12-20;2022-12-24;;;;Jack & Jones;;;;;;;;0,04;;;5;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej, Czyszczenie chemiczne dozwolone, nie wybielać<br /><br /><b>Szczegóły produktu</b><br />Numer produktu: JA222D1TR-N11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 184 cm wzrostu i nosi rozmiar L<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/745f58985b5b327884274649b90a25bb/eab6275ede874df2b7c14248eeabc9a3.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
151;1;MAGNETON - Koszula - white;Koszule;189;1;172;1;;25;2022-12-20;2022-12-24;;;;BOSS;;;;;;;;0,66;;;21;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 98% bawełna, 2% elastan<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Przezroczystość: Lekki<br />Wzór: Kolor jednolity<br />Numer produktu: BB122D10X-A11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 74 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a0e0b64563af4a03a0081e111dabc1a2/bac988b4131c4d1fac1b1cada85acf4c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
152;1;LONG SLEEVE SPORT SHIRT - Koszula - blue;Koszule;359;1;326;1;;25;2022-12-20;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,63;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk włoski<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: PO222D0W7-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 77.5 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5cc226e640264ca895e3a9f7723b9acc/3c9c8f401895498da02b9dd7f00c9a49.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
153;1;REGULAR WESTERN - Koszula - mid stone;Koszule;187;1;170;1;;25;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,96;;;29;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Denim<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Numer produktu: LE422D09P-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e093417423a045c79d8a7ed243aa1156/213a535d182d432b95e2d9bcc997cea0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
154;1;ARMIN - Koszula - dark sapphire;Koszule;207;1;189;1;;25;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,3;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk koszulowy<br />Zapięcie: Guziki<br />Numer produktu: US222D00F-K11<br /><br /><b>Rozmiar i krój</b><br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5418db0cf2ff39818186182b62e414ad/1c7561a2adeb4f52a299169fe9cba5cd.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
155;1;Koszula - light umber;Koszule;121;1;110;1;;25;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,69;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: LE422D0A4-O11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/65f5ea7dfda14652a09a213fa43c15a1/6f783c75a34b404086873f7fbd3e79d2.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
156;1;LONG SLEEVE - Koszula - montana khaki;Koszule;372;1;339;1;;25;2022-12-20;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,31;;;28;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Pika<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: PO222P03W-N13<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 78 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d3a0c129c5154cf4b9d27e21feb08906/a3c49ee7ca7142699865aad1a0f9d922.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
157;1;Koszula - green;Koszule;121;1;110;1;;25;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,54;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: PI922DA3V-M11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 184 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 80 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/33b2d3f286023b35b5722d10734b1495/58353b3be6a34fe89b5ac735bdfc1e6c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
158;1;SLIM FIT - Koszula - niebieski;Koszule;106;1;96;1;;25;2022-12-20;2022-12-24;;;;Pako Lorente;;;;;;;;0,46;;;17;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 97% bawełna, 3% elastan<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W kwiatki<br />Numer produktu: P2X22D04N-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ad007425f0cc400e9ac33bce9d2250bb/8ae32a4801e04f1888efeb256baf4bc7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
159;1;Koszula - white;Koszule;115;1;104;1;;25;2022-12-20;2022-12-24;;;;River Island;;;;;;;;0,7;;;6;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 96% poliester, 4% elastan<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: RI922D0LG-A11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185.5 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/0f0e484b2d1f4582b86cebc750844ac8/51324f00d64449858083d48a1d25283e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
160;1;SQUARE PRINT SLIM SHIRT - Koszula biznesowa - navy;Koszule;187;1;170;1;;25;2022-12-20;2022-12-24;;;;Calvin Klein Tailored;;;;;;;;0,26;;;28;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: Nadruk<br />Numer produktu: CAR22D037-K12<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Dopasowany<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 80 cm w rozmiarze 41<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/67245203105040ae9b55063795b57aa2/9214d6b775e94bc896f79022eae97439.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
161;1;ONSNATE LIFE CHECK SHIRT - Koszula - star white;Koszule;79;1;72;1;;25;2022-12-20;2022-12-24;;;;Only & Sons;;;;;;;;0,23;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Flanela<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej, materiał może maksymalnie zbiec się o 5%25<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: OS322D0HF-A11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar M<br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 77 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/4c03f3e820d7468eaaeb8b81ebc73c8b/a181317792054a32897b64a15023a310.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
162;1;SLIM FIT - Koszula - zielony;Koszule;81;1;74;1;;25;2022-12-20;2022-12-24;;;;Pako Lorente;;;;;;;;0,21;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 97% bawełna, 3% elastan<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: Nadruk<br />Numer produktu: P2X22D04G-M11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/501a211db09647f1ba854cab1d42cb5c/3cfacca998104d73a3d486ec1e54e18f.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
163;1;SLIM FIT - Koszula - granatowy;Koszule;106;1;96;1;;25;2022-12-20;2022-12-24;;;;Pako Lorente;;;;;;;;0,46;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 70% bawełna, 30% len<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk klasyczny<br />Zapięcie: Guziki<br />Wzór: Nadruk<br />Numer produktu: P2X22D042-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Slim Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c950f789f11c4920a1dc1f522eee9708/07ba6a73c5ed4434bbf43257de6e5805.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
164;1;Koszula - blue;Koszule;107;1;97;1;;25;2022-12-20;2022-12-24;;;;Trendyol;;;;;;;;0,24;;;25;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk stójkowy<br />Zapięcie: Guziki<br />Wzór: Kolor jednolity<br />Numer produktu: TRU22D05I-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/724ec24e30d948448d9b3b4175622c39/b82cdfd51da3469eb37c0080028368c7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
165;1;Koszula biznesowa - black;Koszule;98;1;89;1;;25;2022-12-20;2022-12-24;;;;Next;;;;;;;;0,17;;;10;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 65% poliester, 35% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierzyk koszulowy<br />Wzór: Kolor jednolity<br />Szczegóły: Rząd guzików<br />Numer produktu: NX322D1F0-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6b71cd6de84249909388e216aa7a1a66/a6e4f23070a649d8a5ea73721fc59cc9.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
166;1;Koszula - navy/red multi;Koszule;446;1;406;1;;25;2022-12-20;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,26;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: W kratkę<br />Numer produktu: PO222D0UZ-K12<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Slim Fit<br />Kształt: Dopasowany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 77 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/885f2f531f4241b0a6b3c538cc111cc3/1f10ccf9da724bcba38243256b05f8f0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
167;1;Koszula - dark blue;Koszule;89;1;81;1;;25;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,26;;;20;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Button Down<br />Zapięcie: Guziki<br />Wzór: Melanż<br />Numer produktu: PI922D09R-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 77 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d556fd7cab113cf885cfd942f9f94cc9/636f2d5f702e46a694cb380c9e972b19.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
