ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
58;1;T-shirt z nadrukiem -  black;T-shirty i koszulki polo;58;1;53;1;;0;2022-12-21;2022-12-24;;;;Wrangler;;;;;;;;0,04;;;97;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e44b4fe013834a9f95b168acdc30f629/4cb8d58d771f4bda98620d1ff5d234b9.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
59;1;TALL TEE - T-shirt basic - white;T-shirty i koszulki polo;51;1;47;1;;0;2022-12-21;2022-12-24;;;;Urban Classics;;;;;;;;0,61;;;89;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/9f23be05e53d412bad10005e0bb46664/0d730d57066a4c5d866baf4bae4a9063.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
60;1;ORIGINAL TEE - Bluzka z długim rękawem - dress blues;T-shirty i koszulki polo;113;1;103;1;;0;2022-12-21;2022-12-24;;;;Levi's®;;;;;;;;0,08;;;69;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/50a9914456bf3eb99deb9a99d47220fe/d961ea700f804078a142429290689d06.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
61;1;Koszulka polo - bordeaux;T-shirty i koszulki polo;33;1;30;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,37;;;19;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/39a207a0cd9e375da20ec1bb9ba475fb/0839397969a64bbbb4adae46651ab1cf.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
62;1;LICENCE - T-shirt z nadrukiem - black;T-shirty i koszulki polo;107;1;98;1;;0;2022-12-21;2022-12-24;;;;Next;;;;;;;;0,64;;;36;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6b1a5e1e5a2c4ebd92945f5be802f73f/9ad5a413001f4eeeb6ace67037c511f4.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
63;1;Koszulka polo - white;T-shirty i koszulki polo;33;1;30;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,33;;;44;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/9624b21e18c14bab9b4d2bf99db3f846/da8ffbf77de04b6e99d29b64759039d4.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
64;1;CLUB TEE - T-shirt basic - dark grey heather/black;T-shirty i koszulki polo;60;1;55;1;;0;2022-12-21;2022-12-24;;;;Nike Sportswear;;;;;;;;0,65;;;38;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f244c762bb4944dfa7ca70d02f099617/7d6615fff55a40cfa94eec76f6351a46.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
65;1;EGGO N - T-shirt z nadrukiem - thyme;T-shirty i koszulki polo;64;1;58;1;;0;2022-12-21;2022-12-24;;;;Pepe Jeans;;;;;;;;0,82;;;8;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/752afcbb75484982b017a0441d2d50ca/58731cc7d3234f0582945ab42b69c362.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
66;1;JUMPMAN CREW - T-shirt basic - black;T-shirty i koszulki polo;113;1;103;1;;0;2022-12-21;2022-12-24;;;;Jordan;;;;;;;;0,88;;;24;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bb7525799c964024b264693934c9d00d/1667d09dca424211ad23b3ef83dabb5f.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
67;1;Koszulka polo - dark blue;T-shirty i koszulki polo;46;1;41;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,62;;;18;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/dd19e6592bd6380aa0fa9b310472bf42/93c2f80961d94214b25ab25c22d6ef41.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
68;1;TIGON - T-shirt z nadrukiem - white;T-shirty i koszulki polo;54;1;50;1;;0;2022-12-21;2022-12-24;;;;Brave Soul;;;;;;;;0,16;;;7;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bb2901c356a44b9986da9883d164fd97/cfdd8ce89f574c8f83e8b2a7d3a0d028.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
69;1;SMALLSCALE LOGO 3 PACK  - T-shirt basic - navy/grey/white;T-shirty i koszulki polo;136;1;123;1;;0;2022-12-21;2022-12-24;;;;Abercrombie & Fitch;;;;;;;;0,51;;;47;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/7382791801a843008a3b04e0188c9d4e/934d0b81cab34c95b46bd500449d1825.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
70;1;2 PACK - T-shirt basic - white/black;T-shirty i koszulki polo;33;1;30;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,72;;;84;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/736fc361cc6c35188ee3f67bb3ab7b3e/b4b02328d8c24f47b009dc0aff594344.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
71;1;Koszulka polo - black;T-shirty i koszulki polo;33;1;30;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,97;;;93;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/63ffc7e5afec3f3c94b040c207ebdfb1/f6a5d4ec4b4344a2a7b0a1c40360be47.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
72;1;T-shirt z nadrukiem - black;T-shirty i koszulki polo;48;1;44;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,42;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/858aac605c3a4c9aba889adf3f9a7935/eae6c926bc044f329e539dae1d1b7f14.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
73;1;TEE - Bluzka z długim rękawem - black;T-shirty i koszulki polo;64;1;58;1;;0;2022-12-21;2022-12-24;;;;Reebok Classic;;;;;;;;0,45;;;5;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/19cdb7c212764cdcb9d5efde86134a32/4c34dcbb9085484d808657a58fdfb5c0.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
74;1;3 PACK - T-shirt basic - white/ grey /black;T-shirty i koszulki polo;121;1;110;1;;0;2022-12-21;2022-12-24;;;;Hollister Co.;;;;;;;;0,74;;;10;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5e6507b8c58e4dbfbc4b94b95c58a74c/289eea64b4c34568ba478bda06c14d3f.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
75;1;CLUB TEE - T-shirt basic - midnight navy/white;T-shirty i koszulki polo;54;1;50;1;;0;2022-12-21;2022-12-24;;;;Nike Sportswear;;;;;;;;0,04;;;8;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6e0293cfe2ce3f899dcdc9975a9e21b0/c77bb377515a40b88d89a12a53a1ca79.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
76;1;5 PACK - T-shirt basic - bordeaux/light grey/brown;T-shirty i koszulki polo;89;1;81;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,31;;;6;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/3ee11a676b2c402292244955ee1117e0/97b1285e758f4beb8157c84c9aea7f10.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
77;1;GREAT - T-shirt basic - white;T-shirty i koszulki polo;67;1;61;1;;0;2022-12-21;2022-12-24;;;;Weekday;;;;;;;;0,88;;;65;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/90a9033087ed3ca88a4c3df6bc4087eb/144ba2dc6fa74d008807a21b396690c4.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
78;1;T-shirt basic - white/black;T-shirty i koszulki polo;65;1;59;1;;0;2022-12-21;2022-12-24;;;;adidas Performance;;;;;;;;0,97;;;10;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d16807f0d4334468974c60122e65be97/56d618664d8747f59b3a12a75c3fd37b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
79;1;3 PACK  - T-shirt basic - black, grey, green;T-shirty i koszulki polo;60;1;55;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,16;;;90;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/49921762674f3d709e3d420af5d12b42/52134d96565747c2b7ae7569c6f97bb0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
80;1;CLASSIC - T-shirt basic - weiß;T-shirty i koszulki polo;81;1;74;1;;0;2022-12-21;2022-12-24;;;;Big Star;;;;;;;;0,11;;;50;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/48c2599ebe9a4fffb8f96c3795dbeb21/e6f26cf51ad04b91bae73f42eaa0797f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
81;1;T-shirt z nadrukiem - deep ocean;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-21;2022-12-24;;;;Marc O'Polo;;;;;;;;0,42;;;37;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8f5dec5ab21333678dc33ea519877167/e48da0f0e02d404faa4026f7afcd3851.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
82;1;Koszulka polo - dark blue/mottled grey;T-shirty i koszulki polo;54;1;50;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,62;;;5;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/262b8665a92f388cb47c2f4b05dd0727/15743eb7aeb149a3930edd8e514bc35d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
83;1;Koszulka polo - red;T-shirty i koszulki polo;41;1;37;1;;0;2022-12-21;2022-12-24;;;;Bytom;;;;;;;;0,89;;;39;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5c2a4eaf3a464557bce30c2557f5e60a/5d7fc19dddd043cf85b6fb4ef6c49c16.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
84;1;EMBROIDERED PANEL HOODIE - Bluzka z długim rękawem - black;T-shirty i koszulki polo;170;1;154;1;;0;2022-12-21;2022-12-24;;;;SIKSILK;;;;;;;;0,31;;;9;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cf3cf1d200ba4103a558149ed476e42d/c09b466fe8df4eeea9f11ab9aaf10cbb.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
85;1;STAR WARS - T-shirt z nadrukiem - black;T-shirty i koszulki polo;80;1;73;1;;0;2022-12-21;2022-12-24;;;;BONOBO Jeans;;;;;;;;0,13;;;60;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/4ebcf3efd56b4754a4f83dc9d47bacb2/ed17cb8dcaca46e8a21369a36a3ab8d1.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
86;1;Koszulka polo - dark blue/mustard;T-shirty i koszulki polo;42;1;38;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,04;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/29aff11a8ff947ad96a1d86fcd712030/049d18c092344dcaab7fb30bacc28a30.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
87;1;MONOGRAM  - T-shirt basic - black;T-shirty i koszulki polo;102;1;93;1;;0;2022-12-21;2022-12-24;;;;Calvin Klein Jeans;;;;;;;;0,38;;;39;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b30f2b6c3abd40aaa5949cf6a13ae132/7948c393b7e84179b89b7b958b480a1e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
88;1;5 PACK - T-shirt basic - white/black/dark blue;T-shirty i koszulki polo;109;1;99;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,54;;;46;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bfcfb3280daf4b84aa1fbde21fc108b1/8041bfdceeaa4d4a9a850e92a8c64783.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
89;1;LOGO TEE - T-shirt z nadrukiem - vector navy;T-shirty i koszulki polo;48;1;44;1;;0;2022-12-21;2022-12-24;;;;Reebok;;;;;;;;0,28;;;92;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c43d46175b3346338f1df385e08e8ec6/7bf1f212d12e4d22aa5f116be2aaff55.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
90;1;T-shirt z nadrukiem - weiß;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-21;2022-12-24;;;;Mustang;;;;;;;;0,59;;;88;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/16f3e30cda7547d488d5accec5700c0b/3c92b67cc8e648b0befaf62d06e521b2.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
91;1;Koszulka polo - dark grey melange;T-shirty i koszulki polo;46;1;41;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,74;;;35;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c8a60b0d67494858a675392f04531f67/87e8ce7e979041e482fd18de76236ce1.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
92;1;Koszulka polo - white;T-shirty i koszulki polo;42;1;38;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,62;;;77;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/da4f91bcbbd84aa3829728b58438a41c/65529500414e413b8c528df5f67c225a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
93;1;Bluzka z długim rękawem - amarillo   yellow;T-shirty i koszulki polo;154;1;140;1;;0;2022-12-21;2022-12-24;;;;Koroshi;;;;;;;;0,52;;;96;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a6ac83962fa946ed8b863b73e1656f31/48fa3570b0c040d0bd84dff2aa034f95.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
94;1;LOGO TEE - T-shirt z nadrukiem - white;T-shirty i koszulki polo;109;1;99;1;;0;2022-12-21;2022-12-24;;;;Tommy Hilfiger;;;;;;;;0,22;;;16;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cba2c925a0744db2805da181ef08729d/4b5536f585fa41daaecdd33931f469bb.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
95;1;5 PACK - Bluzka z długim rękawem - black/white/olive;T-shirty i koszulki polo;67;1;61;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,17;;;60;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c6e434ce5f37431286a04becc3e9c35f/1811e4e1633c4594abae2f43c4e4d170.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
96;1;T-shirt z nadrukiem - blau;T-shirty i koszulki polo;56;1;51;1;;0;2022-12-21;2022-12-24;;;;Mustang;;;;;;;;0,62;;;80;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/67e9d9e2a634446aa6443074a5efd411/c579ca2693864450987ea76d275f483f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
97;1;SUBBIO TEE - T-shirt z nadrukiem - black;T-shirty i koszulki polo;89;1;81;1;;0;2022-12-21;2022-12-24;;;;Ellesse;;;;;;;;0,65;;;65;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f47ecb1580204fa6b1cb987949fe8c39/ccea69bf84684ec6ad98130ce4dada7b.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
98;1;ORIGINAL TEE - T-shirt z nadrukiem - white;T-shirty i koszulki polo;60;1;55;1;;0;2022-12-21;2022-12-24;;;;Levi's®;;;;;;;;0,24;;;82;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/847452ad0124460c97bc315e3e1461d9/940116544cf44135a843b16ae5311c6e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
99;1;Bluzka z długim rękawem - white;T-shirty i koszulki polo;110;1;100;1;;0;2022-12-21;2022-12-24;;;;adidas Originals;;;;;;;;0,88;;;4;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6fce9f15c9723b7ba7d64452caa76ad7/df70c8cd3b734cc88fd52ddb2e97f5e8.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
100;1;T-shirt z nadrukiem - black;T-shirty i koszulki polo;31;1;28;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,87;;;24;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b03534889bc94cc19effc703ed4d9356/7fdd9bc6d544435ba0979bcb04d8538c.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
101;1;3 PACK - Koszulka polo - bordeaux/white/dark blue;T-shirty i koszulki polo;94;1;86;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,51;;;72;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/475baf84628440cba446c375f8710159/919efcdef1fb44a8aad58897d4dff9e4.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
102;1;UNISEX - T-shirt basic - lilac;T-shirty i koszulki polo;60;1;55;1;;0;2022-12-21;2022-12-24;;;;YOURTURN;;;;;;;;0,99;;;11;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e97c960fdc044630b786576ebf35fddf/8bf6a37716c54a2ba4460fd198a2726b.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
103;1;RAGLAN ROSE - T-shirt z nadrukiem - white;T-shirty i koszulki polo;85;1;77;1;;0;2022-12-21;2022-12-24;;;;SIKSILK;;;;;;;;0,92;;;23;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/87375e6ede0d40dc81c6be61494ca0e1/895e7d8efa0b44fb81e0f4e2ff36f81a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
104;1;Bluzka z długim rękawem - black;T-shirty i koszulki polo;33;1;30;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,07;;;89;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e9428fa89e254445bf0427a88d940458/e058243a8e774966b0e6878733b2791a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
105;1;Koszulka polo - black;T-shirty i koszulki polo;97;1;89;1;;0;2022-12-21;2022-12-24;;;;VISTULA;;;;;;;;0,65;;;28;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c7b57539e6374018a772c43673a96ac2/0bc1895cb75a49cfafb9ad60ed063882.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
106;1;ORIGINAL TEE - Bluzka z długim rękawem - white;T-shirty i koszulki polo;107;1;98;1;;0;2022-12-21;2022-12-24;;;;Levi's®;;;;;;;;0,42;;;84;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a455a92edf4440c988013e5bba464e66/8ece942802ba482591953780038ee86e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
107;1;4 PACK - T-shirt basic - black/white/blue;T-shirty i koszulki polo;58;1;52;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,75;;;100;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/75df61266abe3dbc8fbef6d93f5f235e/a6336c9ea9294b8b9261921b47ede4b7.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
108;1;AIDY CN SS TEE - T-shirt basic - jet black;T-shirty i koszulki polo;118;1;107;1;;0;2022-12-21;2022-12-24;;;;Guess;;;;;;;;0,63;;;30;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b8db19c10b7d4c428f358d847418c51b/ba85ba322e2141a78bfb8837f6837b92.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
109;1;GYM TEE - T-shirt basic - grey marl;T-shirty i koszulki polo;97;1;88;1;;0;2022-12-21;2022-12-24;;;;SIKSILK;;;;;;;;0,33;;;31;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8c85f79e0bfe4c01bf6ff4d633d211cd/9f9caeba1fa14050a296e8280b25dba1.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
110;1;2 PACK - T-shirt basic - white;T-shirty i koszulki polo;44;1;40;1;;0;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,08;;;33;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/25ef8e4dbc143c088424567e9547852a/bd520a52823847518e4ad16a0fdcea42.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
111;1;Koszula - blau;Koszule;110;1;100;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,8;;;62;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/986966edeee643578f9bddd5b8eb2c5d/92a661982e6a48baa425dc14b3713bd0.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
112;1;CALVERT FLEX - Koszula - army mix;Koszule;180;1;164;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,38;;;48;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d6077717ad0b4de0831259e0f290b9e3/aeb8a4b80b2d4aba951c5f620068b783.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
113;1;KENDRICK - Koszula - blau;Koszule;187;1;170;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,14;;;38;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bf7df13fb9da46bdbd41128d026c4bc3/53f4cd0dcc39477e9ac662f9a1ba350b.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
114;1;Koszula - black;Koszule;67;1;61;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,87;;;75;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ddb4e458b85338f2a034f3468585cd9b/425e144f5b594ce4b86f7c42543ae62f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
115;1;Koszula - original;Koszule;79;1;72;1;;25;2022-12-21;2022-12-24;;;;TOM TAILOR DENIM;;;;;;;;0,26;;;33;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/4c047ac3abb03a989030ddddbd4ca0f2/e0381134072a42acbfe715a498685383.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
116;1;LONG SLEEVE SPORT SHIRT - Koszula - harbor island blue;Koszule;312;1;284;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,48;;;33;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b75dbb4721d345c987fffde54c59755a/8c263214419e43e19e56c22bfc2a66e7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
117;1;Koszula - hellblau;Koszule;243;1;221;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,38;;;58;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/3082bbe9ac68462dade96d9c32c531dc/a3123ffed26a4dfdb5e327b248bf685f.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
118;1;Koszula - white;Koszule;67;1;61;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,24;;;33;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/2065b978bb7c3aa59a938f4ca7657ace/4bdfe6b069c64d74bae5159dfe89365d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
119;1;Koszula - green / blue;Koszule;103;1;94;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,45;;;24;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e4489d560e28390598dc6154fd2638f4/646c0bfeeb9344b0acc49c29390c265b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
120;1;Koszula - oliv;Koszule;67;1;61;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,15;;;9;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/46c14d275fea38d3beabb5370092d227/f44273a00487432caffdf4cd66e29e7b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
121;1;CRAIG  - Koszula - denim light;Koszule;150;1;136;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,23;;;89;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/31812115f69b496abf93b6ca7d2a4df3/09ff580c63234c928f04d6b68cea8c8d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
